ingredients,step,url,title,uuid
        ,Pre caliente el horno a 190 C. unte dos bandejas de horno con mantequilla derretida y dejelas enfriar   bata ligeramente las claras con un tenedor .A,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3036,Recetas de cocina y trucos de cocina,6d5c0686-8df8-45bd-bd0d-d42d29255ef1
         115 gr de mantequilla a temperatura ambiente  100 gr de azucar moreno   100 gr de azucar extrafina  1 huevo ligeramente batido  1/4 cucharadita de extracto o esencia de vainilla  155 gr de harina  una pisca de levadura  100 gr de almendras picadas    ,"  Echa en un bol los dos tipos de azúcar y la mantequilla fundida. Añade la vainilla y el huevo, y bátelo con un batidor.    Añade, poco a poco, la harina, la levadura y la sal. Remueve con una cuchara de madera. Echa las pepitas de chocolate. Sigue removiendo.    Coloca papel de aluminio sobre una bandeja de horno y echa en ella la masa, haciendo montones de unos 10 cm.    Pide a un adulto que lo meta en el horno durante 10 minutos a 220 º C. Después de sacar la bandeja del horno, deja enfriar las ?cookies? antes de comerlas.    Echa en un bol los dos tipos de azúcar y la mantequilla fundida. Añade la vainilla y el huevo, y bátelo con un batidor.    Añade, poco a poco, la harina, la levadura y la sal. Remueve con una cuchara de madera. Echa las pepitas de chocolate. Sigue removiendo.    Coloca papel de aluminio sobre una bandeja de horno y echa en ella la masa, haciendo montones de unos 10 cm.    Pide a un adulto que lo meta en el horno durante 10 minutos a 220 º C. Después de sacar la bandeja del horno, deja enfriar las ?cookies? antes de comerlas. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3037,Recetas de cocina y trucos de cocina,6f628c06-8380-4079-b177-60f233182b4d
        ,"Reahogar en una cazuela con un chorro de aceite la cebolla, la papa y los calabacines, cubrirlo de agua, salpimentar al gusto y a",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3038,Recetas de cocina y trucos de cocina,34ca4c94-995c-46c4-8628-a90cded9f3c9
        ,"Sancochar los frijoles en agua, en pimienta, trozos de tocino y las tabletas de doble caldo, ya sancochados pasar por una coladera.   Freir el aderezo cebolla picadita, margarina, tomate cortado menudo, sal y pimienta, tocino cortado en trocitos, todo esto mezclar con los frijoles colados, agregar el pure de tomate y dar un hervor, en el momento de servir echar la leche y trocitos de pan frito. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3039,Recetas de cocina y trucos de cocina,cbc483eb-8fbb-4eeb-9d8d-8e4999bab54a
        ,Se frie el pollo en aceite o mantequilla hasta que este dorado. En otra sarten frie la cebolla y el pimiento en otro poquito de aceite o mantequilla hasta que esten blandos.   A,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3040,Recetas de cocina y trucos de cocina,194d3158-71fa-4077-a711-85f74cdb143f
        ,Precaliente el horno a 180 C .engrase dos bandejas para horno con mantequilla derretida. funda la mantequilla en una sarten  peque,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3041,Recetas de cocina y trucos de cocina,e0c7d011-b2d4-4b23-89a5-43e8518ee817
        ,"Precalienta el horno a 180 C forre dos bandejas de horno con papel para finado   coloque las almendras y el azucar en un robort de cocina y  muelalos. a;ada la clara,el amarretto y la esencia de almendra y elabore una masa suabve  con una cuchara coloque la mezcla e una manga pastelera con boquilla lisa de 1,5 cm de diametro coloque montones de 2,5 cm de diametro bien separados entre si hasta llenar la bandejas preparadas .Para formas bien redondas ,sostenga la boquilla a 1 cm de4 distancia de la bandeja .Hornee durante 12 a 15 min.o hasta esten doradas y dejeles enfriar sobre una rejilla .Repita la operacion con el resto de la mescla ,preparando las bandejas tal como se indica en el primer paso .Espolvoreelas con azucar glas tamizado mientras todavia esten calientes.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3042,Recetas de cocina y trucos de cocina,6332f1b6-89ef-4cff-bcf6-3f1777e41aba
        ,"Con la punta del cuchillo se sacan los dos huesitos del ala abriendola por el medio, se extiende el ala con el pellejo hacia abajo; se macera con sal, sazonador, pisco y pizca de azucar, y Se deja reposar 5 minutos.  Se sacan las venas del langostino, se lava con sal y se seca bien, se tritura en la procesadora para formar una masa; se agrega sal, la clara de huevo, sazonador, pimienta y aceite de ajonjoli al gusto. Mezclar bien con la mano hasta formar una masa; se echa una poco de chu",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3043,Recetas de cocina y trucos de cocina,0a4ba650-7893-4a49-af84-5e5f20143352
        ,"En una cacerola hervir 2 litros de agua, agregar 2 cucharadas de sal y 1 cucharada de aceite; una vez que rompa el hervor agregar el brocoli cortado en ramitas, tapar la caerola, apagar el fuego y dejarlo 3 minutos; luego retirar el brocoli y pasarlo por agua fria, ponerlo en un plato.  En una sarten con dos cucharadas de aceite bien caliente do  rar el ajo y el kion, agregar el brocoli bien escurrido, saltearlo unos segundos, agregar el chancho asado, salsa de ostion, el sillao y la cebollita china cortada en 2 cm; revolver bien.  Agregar el fondo de pollo durante el salteado, agregar sal, pi  Mienta y aceite de ajonjoli al gusto.  Por ultimo esperar el chu",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3044,Recetas de cocina y trucos de cocina,0e9e8eab-c72a-4edc-bdb7-df7e604ecaa0
        ,"Unte dos bandejas de horno con mantequilla derretida y coloquelas en el frigorifico.Precaliente el horno a 200 C   Con una cuchara de  madera o un robot de cocina bata la mantequilla ,la vainilla ,la ralladura de limon y el azucar glas hasta ontener una mezcla .Agregue el huevo gradualmente y bata despues de cada adicion .Tamice la harina y e incorporela   Con una cuchara coloque la mezcla en una manga pastelera con una boquilla en forma de extrella de 1cm de diameto .Disponga tiras de masa de 6 a 8cm en las bandejas preparadas dejando un poco de espacio entre allas .Horneelas durante 7 a 10 min o hasta esten doradas .Dejelas enfriar sobre una rejilla .Repita la operacion con el resto de masa ,enfriando las bandejas tal y como se indica en el primer paso   Llene un cazo con agua hasta la mitad y llevela a ebullicon .Retire del fuego ,vierta el chocolate en un recipiente resistente al  calor y derritalo al ba",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3045,Recetas de cocina y trucos de cocina,9a1398ad-501a-41b4-b3e4-15e262a186b1
        ,"Colocar el tausus con los ajos en un mortero y machacarlos hasta lograr una pasta, agregar gotas de agua si es necesario.   Limpiar los calamares, superficialmente hacerles corte diagonales cruzados para luego cortarlos en trozos medianos, saltearlos en una sarten con 1 cucharada de aceite, donde se enroscaron y tendrandivujos diamantados; retirar y colocar en un plato.  Calentar en una sarten 2 cucharadas de aceite, agregar la pasta de tausus con ajo y dejarlo sofreir, luego incorporar los calamares revolver bien y echarle un poquito de fondo de pollo durante el salteado.  Agregar las verduras, sal y asi fuera necesario_ pimienta y el Azucar.  Espesar con el chu",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3046,Recetas de cocina y trucos de cocina,e95e3c75-a1b4-42cb-93a7-c8ff8c1bd358
        ,"Aderezar la carne con sal, pimienta, pisco, chu",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3047,Recetas de cocina y trucos de cocina,fdd06caf-8419-483c-aa9c-043bf5969ebd
        ,"En una olla o sarten, echar 1 litro de agua y hervirla. Colocar los ingredientes(clavo de olor, canela, pac koc)en en una gasa y hacerle una bolsita, amarrala bien y echarla a la olla; hervir a fuego lento 20 minutos, incorporando sal, sazonador, azucar y el pisco.  Incorporar el pollo n esta preparacion, seguir cocinando a fuego lento hasta que sancoche.  Sacar el pollo, dejarlo enfriar bien y freirlo en aceite bien caliente para que se dore el pellejo; cortarlo y colocarlo en la fuente que se va n presentar. En el mismo aceite se frie las hojuelas de camaron decorando luego con estas en el borde del plato; servir limon con pimienta 5 sabores en un platito. Acompa",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3048,Recetas de cocina y trucos de cocina,e4eb9d1e-4900-4f54-a295-003868b8ddbc
        ,"Cernir los ingredientes secos.  Aparte mezclar la miel con los huevos, la mitad de la leche, el aceite y el co",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3049,Recetas de cocina y trucos de cocina,f1f4be15-b982-42af-8398-283b8c27fad5
        ,"En una sarten calentar 1 cucharada de aceite, saltear primero El pollo y colocarlo en un plato.  Calentar el tamarindo, echar el pollo, chancho y pato; luego la pi",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3050,Recetas de cocina y trucos de cocina,bf236218-bf61-490b-aeb3-d30c88251bec
        ,"Pisar bien las bananas y rociarlas con el jugo de limon. Ponerlas en un bol y agregarle, las claras, los huevos, la manteca pomada y mezclar hasta integrar todo.  En otro bol poner la harina cernida junto con el polvo de hornear y el bicarbonato. Agregar el azucar y el coco rallado.  Incorporar lo liquido a lo seco de a poco y mezclando hien hasta que este todo incorporado.  Enmantecar y enharinar dos moldes de budin ingles de 22.5 x 7 centimetros. Volcar la preparacion en partes iguales y llevarlo a un horno suave para que se cocine bien todo su interior ya que es una preparacion muy humeda.  Tiempo aproximado de coccion 50 minutos aunque depende de cada horno. Retirar, esperar unos minutos y desmoldar.  Ba",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3051,Recetas de cocina y trucos de cocina,a8b24f21-0bea-48e4-aaf5-55c01b6bb3a5
        ,"En una sarten calentar dos cucharadas de aceite y agregar las verduras, salatear bien.   Luego incorporar el pato asado y poco a poco el fondo de pollo, sal, pimienta, sazonador, aceite de ajonjoli y una pizca de azucar.  Esperar con 2 cucharaditas de chu",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3052,Recetas de cocina y trucos de cocina,9a849101-0bb0-485a-a18b-78cd002882e6
        ,"El pollo se adereza con sal, pimienta y sazonador y se deja macerar 4 minutos, se pasa por la clara de huevo y luego por el chu",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3053,Recetas de cocina y trucos de cocina,cb87ed48-844e-4855-bc14-0cf44f0c0519
        ,"1.Batir la harina,el azucar y la levadura con los huevos y la mantequilla, hasta formar una masa homogenea. Dejar reposar unos 20 minutos. 2.Untar con mantequilla un molde de base grande, de poca altura. Abocar la masa, cubrirla con los albaricoques limpios y cortados a rodajas delgadas e introducirlo al horno a 200",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3054,Recetas de cocina y trucos de cocina,42a28fda-a4ee-4df8-9d3f-b1ccfd341798
        ,"Lavar las menudencias y cortarlas a su gusto. Las arvejas y la col china cortarlos igual que las menudencias. En una olla colocar el caldo de huesos de res ya colado, echar las menudencias a comenzar a hervir, sacar la espuma del caldo, agregar las arvejitas chinas y la col. Sazonar con sal y el sazonado ajinomoto, a",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3055,Recetas de cocina y trucos de cocina,ab82d16b-7088-4068-b87f-131df3b3d230
        ,"En una sarten con aceite dorar el ajo, a",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3056,Recetas de cocina y trucos de cocina,6fc5a6cb-547e-4f4f-baf4-a9616c1c203e
        ,"Mezclar en un recipiente todos los ingredientes secos. Pasar el pollo por agua hervida  (para abrir los poros), luego se echa el sillao encima y se revuelve allI los pollitos. Por la parte de la rabadilla (atrAs) se echa los ingredientes secos y despues con la mano se embadurna todo por dentro, va al horno a 350 ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3057,Recetas de cocina y trucos de cocina,9efddcad-7952-4cfd-b003-4b8060d6a36c
        ,"Pongase una olla con agua al fuego. Cuando comience a hervir sumergir los fideos rellenos remover de rato en rato, hasta que vuelva a hervir el agua. Entonces colocar la olla a un costado del fuego y cocinese a fuego lento hasta que se vean flotar los fideos. Sacarlos con una espumadera escurrirlos y colocarlos en una sopera. Poner en una olla con dos litros de agua al fuego. Cuando empiece a hervir el agua aumentar los huesos de res, cuando vuelva a hervir espumar y dejar que siga hirviendo a fuego lento hasta que usted vea que el caldo esta sustancioso luego colarlo y dejarlo en una olla sobre el fuego y echar en este caldo colado la menudencia, el lomo de chancho, la col china en tajadas, las arvejitas chinas enteras y sin el tronquito, sazonar con la sal y el sazonador. Dejese hervir durante dos minutos a",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3058,Recetas de cocina y trucos de cocina,f2525277-ffce-4e8a-85d6-28c03fbb8434
        ,"La carne se corta en tajaditas delgaditas, el kion y el chun choy, cortados en tiritas, se echa en un tazan de porcelana. Sazonar con la sal el sillao y el sazonador. A",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3059,Recetas de cocina y trucos de cocina,f6f0d90c-23ec-407d-9da6-031573292fce
        ,"Calentar el aceite en una cacerola, agregar la cebolla, ajos para luego incorporar el Aji amarillo al gusto y el tomate, freir, agregar las papas, choclo, zanahoria; mezclar bien.   Incorporar el agua y dejar cocer el tiempo suficiente para luego agregar la harina disuelta en agua dando tiempo de hervor necesario para la coccion.   Servir Salpicado las ramitas de culantro y el queso fresco desmenuzado. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3060,Recetas de cocina y trucos de cocina,430dc604-e5e5-46d4-ae0f-1683b6faab63
        ,"Utilizar una caserola mediana, vertir todos los ingredientes. Cocine a fuego mediano meneando constantement, hasta que hierva. Para preparar el achiote en grano utiliza una caserola peque",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3061,Recetas de cocina y trucos de cocina,fa00d124-4d58-4770-aaf6-390507948add
"         100 gr de alubias blancas,  1/2 kg de patatas,  1 manojo de grelos,  50 gr de unto,  un trozo de tocino salado,  un trozo de costilla de cerdo ( sin adobar),  3 L. de agua,  sal,    ","El caldo es uno de los platos más representativos y conocidos de la cocina gallega. Si antaño en la mayoría de los hogares castellanos no faltaba el diario cocido, más o menos abundante, según los bolsillos, en los fogones gallegos, ninguno carecía de su diaria ración de caldo.  En su interior podemos encontrar, los populares grelos, y según la época del año, la nabiza, el repollo o la berza.  Se ponen en remojo las alubias la noche anterior. En un recipiente aparte se hace lo mismo con el tocino y las costilla, para desalarlos.  En una cacerola con abundante agua se cuecen, durante 4 horas, aproximadamente, el tocino, la costilla, el unto, hasta que el agua adquiera un color blanquecino.  Se cuela este agua y se cuecen en ella las alubias, entre 1 hora y media y 2 horas. Cuando estén casi hechas, se añaden las patatas partidas en trozos pequeños, ""escachadas"" que dicen por allí, cascadas que decimos por acá. Ponemos también los grelos troceados a mano y sin tallos gordos. Dejar cocer a fuego lento unos 15 minutos.    El caldo es uno de los platos más representativos y conocidos de la cocina gallega. Si antaño en la mayoría de los hogares castellanos no faltaba el diario cocido, más o menos abundante, según los bolsillos, en los fogones gallegos, ninguno carecía de su diaria ración de caldo.  En su interior podemos encontrar, los populares grelos, y según la época del año, la nabiza, el repollo o la berza.  Se ponen en remojo las alubias la noche anterior. En un recipiente aparte se hace lo mismo con el tocino y las costilla, para desalarlos.  En una cacerola con abundante agua se cuecen, durante 4 horas, aproximadamente, el tocino, la costilla, el unto, hasta que el agua adquiera un color blanquecino.  Se cuela este agua y se cuecen en ella las alubias, entre 1 hora y media y 2 horas. Cuando estén casi hechas, se añaden las patatas partidas en trozos pequeños, ""escachadas"" que dicen por allí, cascadas que decimos por acá. Ponemos también los grelos troceados a mano y sin tallos gordos. Dejar cocer a fuego lento unos 15 minutos.   ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3062,Recetas de cocina y trucos de cocina,d061814c-8ff8-4678-9a88-919f2bbb5a71
        ,"Poner 1 1/2 tazas de leche en el vaso de la batidora, agregar la cebolla, la pata, el perejil, el apio, la sal y la pimienta. Tapar y conectar en velocidad alta hasta que la mezcla este tersa.  Vaciar en una cacerola. Poner la taza restante de leche en el vaso, agregar la col y conectar en velocidad alta hasta que este tersa; pasar a la cacerola, tapar y dejar dar un hervor. Poner a fuego suave sin dejar hervir, hasta que este cocido. Servir caliente con una pizca de nuez moscada.   ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3063,Recetas de cocina y trucos de cocina,8710c100-062c-4852-b09b-1fb8afaff19f
        ,"Cortar la carne en trozos y el tocino en tiras finas. Picar el perejil. Pelar las cebollitas y conservarlas enteras.     En una cazuela, dorar el tocino a fuego lento, hasta que se formen chicharrones. Agregar las cebollitas, y cocer durante lo minutos. Retirar los chicharrones y las cebollas.     Derretir la manteca en la misma cazuela. Dorar la carne a fuego lento durante 1,0 minutos. Espolvorear con la harina. Remover y dorar durante 5 minutos.     Rociar con el vino. Cubrir la carne con agua. Salpimentar. Condimentar con una pizca de nuez moscada y tomillo. Agregar el laurel y el perejil. Cocer a fuego vivo durante 5 minutos.     A",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3064,Recetas de cocina y trucos de cocina,afa2cc16-484c-469d-8fb1-d988d83fcab9
        ,"Limpiar y lavar las hojas de lechuga. Cortar en trozos.   Pelar y lavar las patatas. Cortar en cuartos.   Lavar las judias. Quitar los hilos y los extremos. Cortar en trozos.   Hervir agua salada en una cacerola. Cocer las patatas y las judias durante 15 minutos. Retirar y escurrir.   Limpiar las anchoas bajo el grifo. Abrirlas por la mitad, a lo largo, y sacar las espinas. Escurrir. Colocar en un plato, y rociar con el aceite.   Lavar el apio, los tomates y los pimientos. Partir estos ultimos por la mitad, extraer las semillas, y cortarlos en aros.   Cortar los tomates en cuartos, y el apio en tiras finas.   Pelar los huevos duros, y cortarlos en cuartos. Escurrir las anchoas. Abrir la lata de atun. Escurrir, y cortar en trozos.   Colocar en una ensaladera, en capas sucesivas, las patatas, las judias, la lechuga, el apio, los tomates, los pimientos, las anchoas y algunas aceitunas.   Adornar con los huevos duros, el atun y el resto de las aceitunas.   En el momento de servir, alizar con la salsa vinagreta y mezclar.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3065,Recetas de cocina y trucos de cocina,15d666c6-e379-41a6-8081-176f075e3425
        ,En un bol se verter la mermelada de frambuesa y se a,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3066,Recetas de cocina y trucos de cocina,63977422-2a9b-4bcf-b885-c006d383b06b
        ,"Frito la cebolla,corto la espinaca,la corto yl la frito con la cebolla,una vez cocida le agrago el atun y el queso rallado,lo cocino unos 5 minutos a fuego lento ,hiervo los huevos ,los corto en rodajas .una vez lista la preparacion la pongo en la pascualina y arriba le pongo el huevo en rodajas,le pongo la tapa le paso un tenedor al costado para que no se abra ,bato un huevo y la pinto ,la meto al horno y cuando quede doradita lista para comer.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3067,Recetas de cocina y trucos de cocina,44509556-6a09-4970-b9f4-e41a0731ab01
        ,"Colocar el disco de la tarta en la fuente con un antiadherente.  Untar la tapa con la mostaza, agregarle las fetas de jamon. Aparte, rallar el queso gruyere. Agregarle el preparado de la taza de leche, mezclada con el queso rallado, la sal, la nuez moscada y pimienta.  Mezclar. Agregar todo eso arriba del jamon. Batir tres huevos y tirarlos encima de todo esto sin mezclar. Tapar. Pintar con huevo.  Al horno y a comer!!!",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3068,Recetas de cocina y trucos de cocina,83411c84-8b27-48df-bdf5-d211a2fdf60a
        ,"Marine varias horas en la nevera las alitas con sal, pimienta, salsa Worcestershire (inglesa). Despues de marinadas, en una sarten alta coloque abundante cantidad de aceite de girasol para freir, de tal modo que cubra las alitas, y coloquelo a fuego alto. Seque las alitas, enharinelas bien, pongalas a freir en el aceite caliente y dejelas dorar. Cuando esten listas, escurralas. Mientras se fritan las alitas, en otra sarten prepare un mezcla de mostraza, ketchup y miel de abeja, calientela a fuego medio y coloque en ella las alitas fritas y escurridas. Deje secar la mezcla y que esta se adhiera a las alitas hasta formar caramelo. Puede adornar con semillas de ajonjoli (sesamo). Sirvalas calientes y disfrutelas.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3069,Recetas de cocina y trucos de cocina,e444d5b4-62f5-47d5-944c-db1ee43a2bbb
        ,"Macerar las hojas de coca en el pisco por varios dias. Luego de este proceso, retirar las hojas de coca.   Batir en coctelera o licuar el pisco con el azucar, luego agregar el jugo de limon, el hielo picado y al final las claras de huevo. Licuar hasta que la clara este espumosa. Aparte servir en vasos peque",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3070,Recetas de cocina y trucos de cocina,c2e75da3-bd0a-4ccf-a46c-e488286a5a5b
        ,"Remojar la papa seca en agua tibia que la cubra durante 1/2 hora.  Calentar el aceite en una olla. Una vez caliente agregar la cebolla junto con los demas condimentos (ajos, comino, aji panca, oregano, culantro, huacatay y perejil). Cuando el aderezo este cocido, a",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3071,Recetas de cocina y trucos de cocina,de2a6690-8da9-47f0-a41e-f4e31d9f7dab
        ,Picar la carne en cuadraditos.  Freir la carne en aceite bien caliente. Esperar que dore y a,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3072,Recetas de cocina y trucos de cocina,1c1d9101-80c1-4995-84b8-7241aad611f8
        ,Poner a macerar los camarones ( previamente pelados ) en el jugo de limon y aceite. Dejar 2 horas en reposo. Batir en un Bowl los huevos con el aceite y la pimienta. Pasar los camarones por la mezcla y rebozarlos en pan rallado. Acomodarlos de a 3 en un palillo de madera como para brochettes. Freirlos de ambos lados y disponerlos en una bandeja en forma de circulos la cual en el centro contenga el limon cortado en rodajas.  Se puede acompa,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3073,Recetas de cocina y trucos de cocina,476ae3e4-3cc6-4f35-95b8-c7920792ca8f
      MASA:  1 kilo de harina sin preparar  2 huevos  1 taza de leche 1/2 kilo de manteca de chancho 1 cda de sal RELLENO: 1/2 kilo de gallina sancochada 1 cebolla  1 cdta de ajos sal pimienta comino 1 cda de aji amarillo 3 cdas de aceite    ,"Picamos y pochamos la cebolla. Cocemos los huevos, los pelamos y los picamos. Mezclamos la cebolla pochada con el huevo picado, el bonito escurrido y desmigado, y por último la salsa de tomate frito. Rellenamos las obleas de empanadillas, cerramos sobre sí mismas y sellamos con la ayuda de un tenedor. Ponemos el aceite de girasol a calentar en una sartén y las freímos de pocas en pocas para que no baje la temperatura del aceite y no se engrasen demasiado las empanadillas. Sacamos a una fuente con papel de cocina para que suelten el aceite. Servir luego en un plato caliente, pudiéndose acompañar de una ensalada o de una salsa de tomate.  Picamos y pochamos la cebolla. Cocemos los huevos, los pelamos y los picamos. Mezclamos la cebolla pochada con el huevo picado, el bonito escurrido y desmigado, y por último la salsa de tomate frito. Rellenamos las obleas de empanadillas, cerramos sobre sí mismas y sellamos con la ayuda de un tenedor. Ponemos el aceite de girasol a calentar en una sartén y las freímos de pocas en pocas para que no baje la temperatura del aceite y no se engrasen demasiado las empanadillas. Sacamos a una fuente con papel de cocina para que suelten el aceite. Servir luego en un plato caliente, pudiéndose acompañar de una ensalada o de una salsa de tomate. ",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3074,Recetas de cocina y trucos de cocina,d0f3a4ee-bbf3-4226-8a5a-d0503ef16a4e
        ,"Desgranar los choclos y licuarlos , de ser necesario con un poco de agua o leche . en una sarten derretir la manteca y una vez fria se le cgrega este licuado . sazonar al gusto con sal. las pancas de choclo se sumergen en agua caliente para ablandarlas . luego se ponen 2 cdas de masa de choclo , un trozo de queso y cubrir con masa , hacer un paquete ,amarrarlo bien.colocar en una olla pancas y corontas de choclo y las humitas se acomodan de cuatro en cuatro , cubriendo el fondo dejando hueco al centro en donde se echa agua hervida.tapar con pancas .cocinar 30 min.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3075,Recetas de cocina y trucos de cocina,178960e5-a2f1-4f20-ac85-8ae9017249ab
        ,"Sancochar la gallina con apuio y sal .cuando este cocida se le echan las papas cortadas en cuatro , pero como si fueran tajadas . aparte en una sarten freir en aceite el palillo , aji mirasol , , ajos , oregano,hasta que este como cortado , en ese momento se agrega la cebolla a la pluma , dorarla hasta que este cristalina . sazonar con sal, a",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3076,Recetas de cocina y trucos de cocina,bee5e4fc-d64e-45db-8269-86a57e613a73
        ,"En aceite caliente dorar los ajos y ambos ajies , sazonando al gusto con sal, pimienta y comino.cuando los ajies esten bien dorados se frie la cebolla con cuharon de palo , hasta que este como cristal . a",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3077,Recetas de cocina y trucos de cocina,24050aba-1acc-4d30-905b-b5ecff3bb84e
        ,Licuar el ca,https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3078,Recetas de cocina y trucos de cocina,0a8d7517-ff42-4a87-9e77-e2ef4d392c14
        ,"Pesar y medir los ingredientes. mezclar los secos con harina de trigo . disolver sal y azucar en el agua. unir la mezcla con la disolucion hasta formar una masa homogenea luego agregar la manteca . incorporar la levadura fresca .sobar hasta obtener el el punto de gluten , en este proceso la masa debe tener tres caracteristicas importantes :elasticidad ,transparencia y tenacidad.pesar 1.5 kg de masa y dividir en 30 unidades de 50 gr  cada pieza .formar , bolear, humedecer la corteza y encimar cada unidad con harina de maiz , poner en bandejas aceitadas y marcar cada pieza segun el modelo deseado. fermentar de 60 a 90 min. a 30 c . hornear a 170 c por 40 min.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3079,Recetas de cocina y trucos de cocina,2fad6d8b-70ce-473a-82a3-128e37fb391b
        ,"En una mesa de trabajo poner la harina , huevos, azucar , sal, canela , leche, levadura, el agua de las hierbas , y comenzar a unir hasta obtener una masa homogenea . incorporarle mani,. dividir la masa en porciones de de 600 gr. y estirarla en forma alargada , de unos 15 min. aproximadamente . dejarla reposar  mas omenos 3 horas ( en forma alargada) .pintar y decorar al gusto para hacer los detalles ( con cilidros finitos de masa puede hacerle adornos) .hornear a 180",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3080,Recetas de cocina y trucos de cocina,8bb045c7-8101-4a64-b0b5-df0247a72e0b
        ,"Colocar la carne en una olla junto con la cecina, el poro, nabo y apio. Cubrir con agua y llevar a hervir. Cocinar hasta que la carne este tierna.  Calentar el aceite en una olla y agregar la cebolla, aji y ajo. Remover hasta que esten tiernos. Agregar el caldo de la carne y llevar a hervir. A",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3081,Recetas de cocina y trucos de cocina,267b7a28-90ad-4f42-a553-6bb24e9b83b1
        ," Calentar el aceite en una olla y freir la cebolla con los ajos, el oregano y el aji hasta que este cocido. Incorporar el agua, sal, el cubito concentrado y llevar a hervir.  A",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3082,Recetas de cocina y trucos de cocina,70935c5f-741c-441a-859c-60086ab6daa9
        ,"Lavar, cortar y secar las alitas. Cortar y eliminar las puntas de las alas.  Mezclar todos los ingredientes. Marinar alita en esta salsa de 2 a 3 horas.  En fuente para horno colocar las alitas y llevar al horno de 375",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3083,Recetas de cocina y trucos de cocina,73e9fffa-d191-4e90-9c1a-cb5e915be2c4
"      300 g arroz  1 berenjena, cortada en dados  2 calabacines, cortado en dados  1 pimiento morrón, cortado en dados  2 zanahorias, peladas y cortadas en dados  1 maíz mediano, desgranado  1 taza de guisantes  2 puerros, parte blanca y verde clara, picados  3 tazas de caldo de pollo, desgrasado  1 cucharada de aceite vegetal  1 cucharadita de azafrán  Ramita de perejil o perejil picado para la decoración  Sal    ","Calentar el aceite en una sarten honda. Freir el puerro y la zanahoria unos minutos. Agregar el arroz y cocinar moviendo hasta que los granos comiencen a volverse transparentes. Incorporar el resto de los ingredientes, saltear moviendo por unos minutos y agregar el caldo caliente, removiendo bien. Sazonar y bajar la temperatura. Dejar cocinar sin mover por 10 minutos y agregar el azafran diluido en agua. Terminar de cocinar con la sarten tapada.Servir y decorar con una ramita de perejil o perejil picado.",https://www.abc.es/recetas-cocina/receta-cocina.asp?cocina=3084,Recetas de cocina y trucos de cocina,7993b1d8-df2d-4b61-b152-a2f322108317
