title,url,ingredients,steps,uuid
Receta Alitas de Pollo Fritas con Salsa,https://www.gourmet.cl/recetas/alitas-de-pollo-frito-con-salsa-de-tomate-picante-opcional/,"24 alitas de pollo, sin las puntas 4 cdas de Condimento para Pollo Gourmet Harina (cantidad necesaria para cubrir las alitas) Aceite para freír 50gr de mantequilla sin sal 2 dientes de ajo picados 120ml de salsa de tomate 100ml de vino blanco 30ml de vinagre blanco 30ml tabasco Maicena (cantidad necesaria)","Eliminar las grasas sobrantes y la piel de las alitas de pollo. Condimentar por todos lados las alitas con el Condimento para Pollo Gourmet. Poner la harina en un bowl y pasar las alitas por ella hasta cubrir bien. Sacudir el exceso y reservar. En una olla o freidora calentar el aceite a fuego medio (180ºC). Luego, agregar las alitas de pollo, dejando suficiente espacio entre ellas, sin que se toquen unas con otras. Freírlas dándolas vuelta una vez, hasta que estén doradas y cocidas, aprox. 5 minutos. Estilar en papel absorbente y reservarlas en un horno a temperatura media mientras se fríe el resto. Para la salsa de tomate picante: En un sartén calentar la mantequilla a fuego bajo hasta que esté espumosa; agregar el ajo y cocinar por un minuto. Luego agregar la salsa de tomate, vino blanco, vinagre blanco y el tabasco. Cocinar revolviendo a fuego medio por 5 minutos. Espesar la salsa con maicena si fuera necesario (ir echando la maicena de a poco). Colocar las alitas calientes sobre un plato y servir la salsa aparte en un pocillo al lado.",d589e989-ea83-11ed-809a-a96d6180cd25
Receta Pollo Asado al Limon,https://www.gourmet.cl/recetas/trutros-de-pollo-asado-al-limon/,4 trutros de pollo con su piel 6 limones 4 dientes de ajo 1 taza de salsa de ají chileno 1 cda de Orégano Entero Gourmet 3 cdas de Condimento para Pollo Gourmet 2 cdas de aceite Pimienta Negra Molida Gourmet Sal,"Exprimir los limones y juntar el jugo en una licuadora junto con el ajo, salsa ají chilena, Orégano Entero Gourmet, Condimento para Pollo Gourmet y el aceite. Mezclar la pasta de de ají por todos lados de los trutros y dejar macerando durante la noche (el mínimo de tiempo que se debe macerar son 2 horas). Poner los trutros sobre la parilla (reservando la marinada), condimentados a gusto con Pimienta Negra Molida Gourmet y sal, con la piel hacia arriba. Una vez dorados dar vuelta. Durante la cocción de los trutros pincelarlos por ambos lados con una brocha con la marinada para lograr un sabor más intenso. Cocinar los trutros en la parilla hasta que el pollo esté cocido y la piel crocante y dorada.",d589e98a-ea83-11ed-9863-a96d6180cd25
Receta Albóndigas de Carne con Salsa de Mostaza,https://www.gourmet.cl/recetas/albondigas-de-carne-con-salsa-de-mostaza/,500gr de carne de vacuno molida ½ cebolla picada fina 1 diente de ajo picado fino ½ atado perejil picado fino 1 cda de pan rallado 1 huevo 2 cdas de Condimento para Carne Gourmet 50ml de vino blanco 200ml de crema de leche 1/4 lt de caldo de pollo 1 cda de mostaza dijon 1 cdta de maicena Pimienta Negra Molida Gourmet a gusto Sal a gusto,"Calentar un sartén a fuego medio con un poco de aceite y agregar la cebolla y el ajo picado. Sudar hasta que la cebolla se ponga transparente. Retirar del fuego y reservar. En un bol juntar la carne molida con la mezcla anterior más el perejil, el pan rallado, el huevo y el Condimento para Carne Gourmet. Mezclar bien y formar albóndigas de tamaño mediano. Calentar un sartén a fuego medio con un poco de aceite y dorar las albóndigas por todos lados. Reservar. En una olla calentar el vino blanco y dejar hervir durante 1 minuto. Agregar la crema y el caldo de pollo y dejar reducir a fuego medio durante unos 15-20 minutos, revolviendo de vez en cuando hasta que espese. Luego, agregar la mostaza, la maicena (previamente diluida en un poquito de agua fría) y condimentar con Pimienta Negra Molida Gourmet y sal a gusto. Agregar las albóndigas a la olla con la salsa y dejar cocinar durante 5 minutos. Servir las albóndigas junto con arroz o puré de papas.",d589e98b-ea83-11ed-b7f0-a96d6180cd25
Receta Tataki de Res en Costra de Hierbas,https://www.gourmet.cl/recetas/tataki-de-res-en-costra-de-hierbas/,1kg de filete de res Condimento para Carne Gourmet a gusto 5 ramitas de tomillo 5 ramitas de perejil 5 ramitas de cilantro 1 atado de ciboulette 100gr de azúcar 1/2lt de aceto balsámico Aceite de oliva 250gr de mix de lechugas Sal a gusto,"Deshojar el tomillo y picar fino. Tomar el filete y cortarlo de manera que quede con una forma rectangular, eliminando los bordes curvos. Adobarlo con abundante Condimento para Carne Gourmet y tomillo. Reservar por 1 hora en el refrigerador. Deshojar el perejil y el cilantro y poner las hojas en un bowl con agua y hielo. Cortar el ciboulette en tiras de aprox. 5 cm de largo y juntar con las hojas de perejil y cilantro. En una olla juntar el azúcar y aceto balsámico. Dejar hervir y reducir hasta obtener una salsa espesa. Dejar enfriar. Retirar la carne marinada del refrigerador y condimentar por los cuatro lados con sal. Calentar un sartén con un poco aceite de oliva hasta punto humo y sellar la carne lo más rápido posible por las cuatro caras. Dejar enfriar en el congelador evitando que la carne se caliente hacia el centro. Una vez fría, cortar en láminas de aproximadamente 5 mm de grosor. Retirar las hierbas del agua y secar bien. Mezclarlas en un bowl junto con el mix de lechugas y condimentar con aceite de oliva y sal. Acompañar las láminas de carne con el mix de hojas verdes. La reducción de aceto balsámico se puede utilizar para decorar el plato.",d589e98c-ea83-11ed-99ce-a96d6180cd25
Receta Filete Relleno de Queso Mozzarella y Jamón Serrano,https://www.gourmet.cl/recetas/filete-relleno-de-queso-mozzarella-y-jamon-serrano/,1kg de filete de vacuno 100gr de queso mozzarella rallado ¼ taza de crema de leche 2 dientes de ajo picados fino 100gr de jamón serrano laminado fino 2 cdas de Condimento para Carne Gourmet 3 cdas de aceite de oliva 100gr de mantequilla derretida 250ml de caldo de carne 150ml de vino tinto 1 cdta de maicena disuelta en agua Pimienta Negra Molida Gourmet a gusto Sal a gusto,"Con un cuchillo afilado, hacer un corte al centro y a lo largo del filete sin llegar a los extremos. Reservar. Preparar el relleno. En un bowl colocar el queso mozzarella, la crema y el ajo. Sazonar a gusto con Pimienta Negra Molida Gourmet y sal. Mezclar bien. Cubrir la cavidad del filete con las láminas de jamón serrano y rellenar con la mezcla de queso mozzarella. Cerrar, amarrar firme la carne con una pitilla y reservar. Condimentar el filete completamente con el Condimento para Carne Gourmet. Calentar un sartén grande y grueso a fuego medio. Una vez caliente agregar el aceite de oliva. Añadir el filete y sellar hasta dorar por todos lados. Retirar del fuego y dejar enfriar. Precalentar el horno a temperatura alta (220ºC). En una fuente para horno colocar el filete con el corte hacia arriba y pincelar con la mantequilla. Verter el caldo y el vino a la fuente; hornear 20-30 minutos o hasta obtener el grado de cocción de la carne deseado. Retirar del horno y dejar reposar durante 10 minutos antes de cortar. En una olla pequeña colocar el líquido de la cocción de la carne y calentar a fuego medio. Agregar la maicena disuelta y cocinar, revolviendo, hasta espesar. Retirar del fuego y reservar sin dejar enfriar. Cortar la carne en tajadas delgadas, distribuir en platos individuales y servir con la salsa reservada.",d589e98d-ea83-11ed-83b5-a96d6180cd25
Receta Focaccia de Salvia con Aceitunas Verdes,https://www.gourmet.cl/recetas/focaccia-de-salvia-con-aceitunas-verdes/,25gr de levadura fresca 50ml de agua 1 cdta de azúcar 500gr de harina sin polvos de hornear 1 cdta de sal 3 cdas de Salvia Gourmet 300ml de agua 5 cdas de aceite de oliva 1 cda de Sal De Mar Gourmet gruesa 1 taza de aceitunas verdes,"En un pequeño bowl mezclar la levadura desgranada junto con los 50ml de agua, el azúcar y una cucharadita de harina. Tapar y dejar fermentar por 30 minutos aprox. Reservar. Colocar en un bowl el resto de la harina y la sal junto con la mitad de la Salvia. Agregar el agua y 3 cucharadas del aceite oliva junto con el fermento previo. Comenzar a integrar con las manos hasta unir. Amasar sobre una superficie lisa hasta lograr una masa suave. Dejar reposar el bollo de masa en el bowl con un chorro de aceite encima hasta que duplique su volumen. Extender la masa sobre una superficie lisa. Con un uslero, aplastar la masa de manera de que quede de 2cm de grosor aproximadamente. Formar un rectángulo grande y poner la masa sobre una lata de horno previamente enharinada. Dejar reposar hasta que la masa suba (aprox 15 minutos). Colocar los aceitunas enteras arriba de la masa, empujándolas con los dedos hacia adentro de la masa. Deben quedar repartidas a lo largo de toda la masa. Espolvorear los granos de Sal de Mar gruesa y el resto de la Salvia sobre la superficie de la focaccia. Luego, rociar el pan con aceite de oliva. Cocinar en horno a 170º C durante 40 a 45 minutos, o hasta que al meter un monda dientes por la parte más gruesa del focaccia, éste salga seco.",d589e98e-ea83-11ed-9528-a96d6180cd25
Pollo Salteado a la Salvia con Puré de Zanahoria,https://www.gourmet.cl/recetas/pollo-salteado-a-la-salvia-con-pure-de-zanahoria/,4 pechugas de pollo sin piel ni hueso 1 taza de harina 2 cdas de aceite de oliva 3 dientes de ajo picados fino 1 cebolla en corte pluma 2 cdas de Salvia Gourmet 1/2 taza de vino blanco 1 taza de crema de leche Pimienta Negra Molida Gourmet a gusto Sal de Mar Gourmet a gusto 1/2 kilo de papas 1/2 kilo de zanahorias 2 cucharadas de mantequilla leche necesaria,"Preparar el pollo: Cortar el pollo en cubos de 2 x 2 cm y condimentarlo con Pimienta Negra Molida y Sal de Mar gusto. Pasar los cubos de pollo por harina y sacudir el exceso de ésta. Calentar un sartén a fuego medio y agregar el aceite de oliva. Sellar el pollo en el sartén. Cocinar durante tres minutos por cada lado. Agregar el ajo, cebolla y la Salvia. Cocinar dos minutos más. Traspasar el contenido del sartén a una olla con paredes alta y poner nuevamente al fuego. Agregar el vino y dejar que el alcohol se evapore. Incorporar la crema y cocinar hasta que el pollo esté listo. Preparar el puré: Cortar las papas y las zanahorias en pedazos del mismo tamaño y ponerlos en una olla con agua y sal. El agua debe cubrir completamente las verduras. Poner la olla al fuego y hervir hasta que las papas y zanahorias estén blandas. Escurrir y luego aplastarlas bien con ayuda de un tenedor. Agregar la mantequilla y revolver hasta que esté derretida. Agregar la leche de a poco, hasta conseguir la textura deseada. Servir el pollo con abundante salsa y acompañar con el puré de zanahorias.",d589e98f-ea83-11ed-a3ba-a96d6180cd25
Saltimbocca con Risotto de Queso,https://www.gourmet.cl/recetas/saltimbocca-con-risotto-de-queso/,"8 bifes de filete de vacuno, cortado en laminas finas 8 laminas finas de jamón serrano 1 cda de Salvia Gourmet 2 cdas de aceite de oliva Pimienta Negra Molida Gourmet a gusto Sal a gusto","Condimentar las láminas de carne con Pimienta Negra Molida Gourmet y sal por ambos lados. Luego, por uno de los lados, condimentar con la Salvia Gourmet. Sobre el lado de la carne condimentada con Salvia en Hojas Gourmet, poner una lámina de jamón serrano. Calentar un sartén de teflón a fuego medio con aceite de oliva. Dorar los saltimboccas primero por el lado del jamón serrano y luego por el lado de la carne. Servir las saltimboccas junto con un risotto al queso.",d589e990-ea83-11ed-8511-a96d6180cd25
Receta Ravioles Rellenos,https://www.gourmet.cl/recetas/ravioles-rellenos-con-zapallo-y-nueces-en-salsa-de-mantequilla-y-salvia/,250gr de harina 3 huevos 1 cda de aceite de oliva Sal a gusto 200gr de zapallo camote 2 dientes de ajo 1 ramita de romero Aceite de oliva 50gr de nueces 100 gr de mantequilla 1 cda de Salvia Gourmet 100 ml de caldo de ave Queso parmesano rallado,"Preparar la pasta: Cernir la harina y formar un volcán. Poner los huevos y la sal al medio e incorporar batiendo con un tenedor. Agregar el aceite de oliva. Continuar con las manos y amasar hasta lograr una masa suave y elástica (5-8 min). Estirar la masa pasándola por una máquina de pasta hasta el Nº 6-7. Si no tiene la máquina, usar un uslero hasta que la pasta tenga un grosor de 3mm. Tapar con un paño y reservar. Preparar el relleno: en una budinera colocar el zapallo cortado en trozos, los dientes de ajo machacados, el romero y un poco de aceite de oliva. Cocinar el zapallo en un horno a 180ºC durante 15-20 min. o hasta que esté blando. Sacar del horno y retirar el romero y el ajo. Moler el zapallo con un tenedor. Picar las nueces en trozos pequeños, agregarlas al zapallo y revolver. Disponer la masa estirada en una superficie con harina. Poner ½ cda. de relleno por cada raviol y pincelar la masa con agua en los bordes de cada raviol. Cubrir con otra masa estirada los rellenos y apretar los bordes de los ravioles evitando que quede aire dentro. Cortar los ravioles. En una olla con abundante agua hirviendo y sal, cocer los ravioles 2-3 min. Preparar la salsa: en una sartén derretir la mantequilla y agregar la Salvia. Saltear los ravioles cocidos. Agregar caldo de ave y queso parmesano rallado para ligar la salsa. Servir.",d589e991-ea83-11ed-b131-a96d6180cd25
Receta Trutros de Pollo al Horno,https://www.gourmet.cl/recetas/trutros-cortos-de-pollo-asados-con-arroz-integral-y-champinones/,4 unidades de trutros de pollo con piel 4 dientes de ajo 2 cdas de Salvia en Hojas Gourmet 1 cebolla (corte pluma) 300ml de cerveza 300gr de arroz integral ½ taza de arroz silvestre 200gr de champiñones parís 100gr de champiñones portobello 100gr de champiñones ostra Pimienta Negra Molida Gourmet a gusto Sal,"Salpimentar los trutros y poner entre la piel y la carne de cada trutro media cucharada de Salvia en Hojas Gourmet y un ajo machacado. Frotar bien. En una fuente para horno poner la cebolla y luego los trutros con la piel hacia arriba. Llevar al horno a 190ºC. Pasados 20 minutos, eliminar la grasa que haya soltado el pollo. Agregar la cerveza y regresar la fuente al horno. Seguir cocinando por 25-30 minutos más o hasta que el pollo esté cocido y la piel crocante y dorada. En una olla con abundante agua y sal cocinar el arroz integral a fuego lento. Una vez listo colar, eliminando el exceso de agua y dejar enfriar. En otra olla con suficiente agua y sal cocinar el arroz silvestre hasta que esté cocido (aprox. 45 minutos). Este arroz se cocina con 1 taza de arroz por cada 2 de agua. Mientras, cortar los champiñones parís y portobello en cuartos y reservar. Cortar los champiñones ostra en tiras larga y reservar. Calentar sobre fuego alto un sartén con 2 cucharadas de aceite de oliva. Dorar primero los champiñones parís y portobello y enseguida agrega los champiñones ostra, salpimentar a gusto y dejar enfriar. En una olla mezclar el arroz integral, el arroz silvestre y los champiñones salteados. Servir caliente junto con el pollo.",d589e992-ea83-11ed-b6fd-a96d6180cd25
Receta de Helado de Vainilla,https://www.gourmet.cl/recetas/helado-de-vainilla/,1/2 lt de leche 1 vaina de vainilla 1 pizca de sal 5 yemas de huevo 250gr de azúcar 150ml de crema fresca,"En una olla calentar la leche con la sal y la Vaina de Vainilla Gourmet. Cocinar a fuego bajo durante 20 minutos para que la leche quede saborizada. Mientras, batir las yemas con el azúcar hasta que la mezcla se ponga ligeramente blanca. Pasados los 20 minutos, agregar el batido de yemas de a poco a la leche sobre fuego suave. Cuando la leche se espese y se adhiera a la cuchara retirar del fuego. No hay que dejar hervir la leche. Dejar enfriar completamente. Luego, incorporar la crema fresca y batir bien. Verter la mezcla en una fuente e introducir en el congelador. El helado requiere unas 3 horas para que cuaje por completo. Para que el helado resulte más cremoso, batir 2 o 3 veces mientras se endurece en el congelador.",d589e993-ea83-11ed-8d51-a96d6180cd25
Receta Arroz Basmati Aromatizado con Clavo de Olor,https://www.gourmet.cl/recetas/arroz-basmati-aromatizado-con-clavo-de-olor/,4 tazas de caldo de ave 10 unidades de Clavo de Olor Gourmet 2 tazas de arroz basmati 1 cebolla mediana picada fino 1 zanahoria cortada en cuadraditos 1 cebollín 50gr de mantequilla 2 cdas de aceite de maravilla Pimienta Negra Molida Gourmet,"Calentar en una olla el caldo de ave junto con los Clavos de Olor Gourmet y dejar hervir a fuego bajo durante 20 minutos. Filtrar el caldo para eliminar los clavos de olor. Reservar. Lavar el arroz. Poner una olla con el aceite a calentar a fuego medio y sudar la cebolla junto con la zanahoria sin dar color. Agregar el arroz y sudar durante 3 minutos más a fuego bajo. Agregar el caldo de ave aromatizado con el Clavo de Olor Gourmet. Tapar la olla y dejar cocinar durante 8 minutos o hasta que el grano esta cocido. Agregar la mantequilla y el cebollín cortado en aros finos. Mezclar con cuidado sin que los granos de arroz se rompan. Agregar Pimienta Negra Molida Gourmet y sal a gusto. Servir como acompañamiento de un curry de pollo, cordero o verduras.",d589e994-ea83-11ed-9ded-a96d6180cd25
Receta Corvina con Costra de Hierbas,https://www.gourmet.cl/recetas/corvina-con-costra-de-hierbas-y-mouselina-de-papas/,1kg de filete de corvina 4 cdas de pan rallado 2 cdas de Condimento para Pescado Gourmet 2 cdas de Perejil Deshidratado Gourmet 1 cda de Albahaca Gourmet 1 cda de Orégano Gourmet 50gr de mantequilla Pimienta Negra Molida Gourmet a gusto Sal a gusto 300gr de papas peladas (4 papas aprox.) 100ml de leche entera 50gr de mantequilla,"Preparar el pescado: cortar la corvina en 4 trozos de igual tamaño. Sal pimentar los trozos por ambos lados. Ponerlos en una budinera previamente enmantequillada. En un bowl mezclar el pan rallado con el Condimento para Pescado Gourmet y los otros condimentos. Al final agregar la mantequilla blanda. Mezclar bien hasta obtener una pasta. Colocar una capa de la mezcla de condimentos en uno de los lados de cada trozo de corvina y aplastar bien. Cocinar la corvina en el horno a 170ºC durante 8-10 minutos o hasta que esté cocida. Preparar la mouselina de papas: cocinar los papas en abundante agua con sal. Una vez listas molerlas bien. Calentar la leche junto con la mantequilla, hasta que ésta se derrita y agregar a la fuente con las papas machacadas. Con un batidor de mano batir suavemente hasta que lograr una consistencia cremosa. Si quedan grumos, pasar el mouselina de papas por un colador fino. Para el montaje colocar una porción de la mouselina sobre el plato y sobre ésta la corvina, con la costra de hierbas hacia arriba.",d589e995-ea83-11ed-bf04-a96d6180cd25
Salmon Pochado con Reducción Cítrica,https://www.gourmet.cl/recetas/salmon-pochado-con-reduccion-citrica/,"800gr de filete de salmón sin piel, cortado en 4 porciones 2 cdas de Condimento para Pescado Gourmet 2 tazas de agua 2 tazas de vino blanco 1 cda de Tomillo Gourmet 1 zanahoria cortada en cuartos 1 puerro cortado en cuartos 1/2 cebolla cortada en cuartos 2 hojas de Laurel Gourmet 2 tazas de jugo de naranja 2 tazas de jugo de limón 1 taza de mantequilla cortada en cubitos Pimienta Negra Molida Gourmet a gusto Sal a gusto","Limpiar el filete de salmón y condimentar con el Condimento para Pescado Gourmet por todos lados. Reservar refrigerado. En una olla, poner 2 tazas de agua junto con el vino blanco, Tomillo Gourmet, zanahoria, puerro, cebolla, Laurel Gourmet, Pimienta Negra Molida Gourmet y sal a gusto. Llevar a ebullición y cocinar por 20 minutos. Bajar el fuego al mínimo y controlar la temperatura del líquido, estabilizándolo en 90°C. En ese momento colocar los filetes de salmón uno a uno, para evitar que el líquido baje mucho su temperatura. Cocinar por 6 minutos. Retirar el salmón del agua y dejar reposar unos instantes. Preparar la salsa: en otra olla juntar el jugo de naranja, jugo de limón y una taza del caldo de la cocción del salmón y dejar reducir hasta la mitad. Una vez reducido retirar del fuego y poco a poco incorporar los cubos de mantequilla con la ayuda de una minipimer hasta que tome consistencia. Salpimentar la salsa a gusto. Servir el salmón tibio o caliente junto a la reducción cítrica. Acompañar con ensalada.",d589e996-ea83-11ed-a144-a96d6180cd25
Pastel de Pescado,https://www.gourmet.cl/recetas/pastel-de-pescado-gourmetpastel-de-pescado/,800gr de filete de pescado sin piel y sin espinas 1 cebolla picada en cuadraditos 2 hojas de Laurel Gourmet 2 varas de apio cortado 1 puerro cortado en rodajas 600ml de crema 8 huevos 200gr de salsa de tomates 1 cda de Condimento para Pescado Gourmet Pimienta Negra Molida Gourmet a gusto Sal a gusto,"Cocinar el pescado en agua junto con la cebolla, Laurel Gourmet, apio, puerro, Pimienta Negra Molida Gourmet y sal a gusto. El tiempo de cocción es aproximadamente 8 minutos una vez que hierve. Una vez cocinado el pescado, filtrar y eliminar todas las verduras. Dejar enfriar. Licuar el pescado junto con la crema, huevos y salsa de tomates. Sazonar nuevamente con Pimienta Negra Molida Gourmet y sal a gusto. Retirar las espinas que pudiesen haber quedado. Llevar a moldes previamente enmantequillados y harinados hasta llenar unos ¾ de la capacidad del molde. Cubrir con papel aluminio y llevar a cocinar a baño maría por unos 45 minutos o hasta que su temperatura interna sea de unos 64 a 66 ºC. Dejar enfriar en baño maría inversa y refrigerarlo. Una vez frio el pastel, desmoldar y porcionar en rebanadas de unos 2 cm de espesor. Servir con tostadas, costinis o con algún tipo de ensalada. Decorar con un poco de Condimento para Pescado Gourmet.",d589e997-ea83-11ed-a744-a96d6180cd25
Receta Congrio al Horno en Papillote,https://www.gourmet.cl/recetas/congrio-en-papillote/,"4 trozos de congio limpio, sin espinas 2 papas medianas 1 zanahoria grande 1 cebolla 1 ají verde 50ml de vino blanco 4 pliegues de papel mantequilla (30cm x 30cm) 4 cdas de Condimento para Pescado Gourmet 1 clara de huevo Sal a gusto 200gr de mantequilla 15gr de perejil 1 limón (su jugo) Pimienta Negra Molida Gourmet a gusto Sal a gusto","En un bowl batir la mantequilla hasta que se ponga cremosa. Picar el perejil y agregar a la mantequilla batida junto con el jugo de limón, Pimienta Negra Molida Gourmet y sal a gusto. Agregar el jugo de limón. Revolver todos los ingredientes hasta formar una pasta homogénea. Reservar refrigerado. Pelar las papas y las zanahorias. Cortar ambas en rodajas de ½ centímetro de grosor. Cocinar en agua con sal hasta que estén al dente y reservar. Picar la cebolla en pluma y reservar. Picar el ají verde sin las semillas en tiritas finas y reservar. Sobre una hoja de papel mantequilla poner en una mitad del papel una cucharada aprox. de la mantequilla al limón. A continuación poner sobre ésta unas láminas de papas y luego unas láminas de zanahorias. Agregar la cebolla y el ají.. Condimentar los trozos de pescado con el Condimento para Pescado Gourmet. Poner un trozo de pescado sobre la cama de verduras. Luego, poner una cucharada de la mantequilla al limón y un chorro de vino blanco encima del pescado. Doblar el papel mantequilla de manera de que cubra el pescado. Con la ayuda de una brocha pincelar la clara de huevo por los bordes del papel. Doblar los extremos del papel de manera de formar un saco cerrado que contenga toda la preparación. Repetir los mismo pasos con los otros 3 trozos de congrio. Precalentar un horno a 180ºC. Hornear los paquetes de pescado por 12 minutos o hasta que el papillote se infle completamente.",d589e998-ea83-11ed-8b2c-a96d6180cd25
Chupe de Ostiones,https://www.gourmet.cl/recetas/chupe-de-ostiones/,8 rebanadas de pan blanco sin orillas 240ml de leche 120ml de crema 1 cebolla 1 pimentón rojo 1 pimentón verde 1 diente de ajo picado fino 1 cdta de Ají de Color Gourmet 40ml de aceite 2 cdas de Condimento para Pescado Gourmet 200ml de vino blanco 500gr de ostiones 100gr de queso mantecoso rallado Pimienta Negra Molida Gourmet a gusto Sal a gusto 100gr de queso parmesano rallado para gratinar,"En una fuente colocar las rebanadas de pan y remojar con la leche y la crema. Cortar la cebolla y ambos pimentones en cuadraditos. Luego, sofreírlos en una olla con un poco de aceite junto con el ajo y el Ají de Color Gourmet. Condimentar con el Condimento para Pescado Gourmet y revolver. Cocinar hasta que la cebolla esté blanda. Agregar el vino blanco y dejar reducir. Agregar los ostiones cortados en cuartos (crudos, se cocerán durante la preparación). Luego, agregar el pan remojado, junto con la crema y leche restante y cocinar por un minuto. Finalmente, agregar el queso mantecoso rallado y salpimentar a gusto. Mezclar bien. Colocar el chupe en pocillos de greda o pocillos resistente para el horno. Espolvorear con queso parmesano rallado. Calentar y gratinar el chupe en un horno a 200 ºC y servir de inmediato.",d589e999-ea83-11ed-9146-a96d6180cd25
Receta Gravalax de Salmón,https://www.gourmet.cl/recetas/gravlax-de-salmon/,2kg de salmón filete con piel 1kg de azúcar 1kg de sal 4 cdas de Mix de Pimientas Gourmet 2 cdas de Estragón Gourmet 2 cdas de semillas de cilantro 1/2 atado de cilantro fresco picado 1 atado de eneldo fresco,"En una fuente mezclar el azúcar, sal, Mix de Pimientas Gourmet, Estragón Gourmet, semillas de cilantro y el cilantro. Poner el filete de salmón en una fuente con la piel hacia abajo. Retirar las espinas si fuese necesario. Cubrir el filete completamente con la mezcla de sal. Tapar la fuente con film plástico y dejar en un lugar fresco durante 2 días marinando. Después de 2 días, sacar el filete de salmón de la fuente y lavar bien bajo el agua hasta eliminar completamente la mezcla de sal. Secar el filete con papel absorbente. Picar el eneldo finamente y cubrir completamente el filete de salmón. Cortar el salmón en láminas bien delgadas partiendo de la cola cortando en un ángulo de 45 grados hasta llegar a la piel. Eliminar la piel. Servir sobre tostaditas como aperitivo o al plato con una ensalada como entrada.",d589e99a-ea83-11ed-bb46-a96d6180cd25
Receta Sabayón de Pimientas con Frutillas,https://www.gourmet.cl/recetas/frutillas-con-sabayon-de-pimientas/,500gr de frutillas 4 cdas de azúcar 1 taza de vino blanco 1 cdta de Mix de Pimientas Gourmet 4 yemas de huevo 50gr de azúcar 2 cdas de agua,"Lavar las frutillas y cortarlas en cuartos. En un bowl, poner las frutillas con las 4 cucharadas de azúcar. Dejar macerar. Preparar el sabayón: en una sartén reducir el vino blanco con el Mix de Pimientas Gourmet. Calentar una olla con agua para preparar un baño maría. En un bowl batir las yemas, azúcar y agua hasta que estén espumosas. Agregar la reducción del vino a los huevos batidos y colocar el bowl en la olla a baño maría y batir con una batidora eléctrica hasta que los huevos espesen, 2-4 minutos, cuidando que los huevos no se calienten mucho y coagulen. Se puede servir el sabayón tibio o frío sobre las frutillas. Si se desea servir frío se debe batir hasta que la mezcla esté fría. Servir las frutillas en una copa con la salsa sabayón encima.",d589e99b-ea83-11ed-9082-a96d6180cd25
Receta Lomo Vetado al Horno y Jugoso,https://www.gourmet.cl/recetas/lomo-vetado-a-la-pimienta-con-trilogia-de-champinones-y-pure-de-albahacas/,800gr de lomo vetado 200gr de champiñones parís 200gr champiñones ostra 200gr champiñones shiitake 2 cdas de aceite de oliva 1 cebolla cortada en cuadraditos 1 diente de ajo picado fino 2 cdas de Mix Pimientas Gourmet 1 cdta de Perejil Deshidratado Gourmet 1/2 cdta de Tomillo Gourmet Sal a gusto 1 kilo de papas 2 cdas de mantequilla leche necesaria 1 1/2 cdas de Pesto Gourmet,"Limpiar y dividir la carne en 4 pedazos iguales. Cortar los champiñones parís en cuartos. Cortar los champiñones ostra en tiras largas, eliminando la parte más dura del tallo. Cortar los champiñones shiitake en cuartos, eliminando el tallo. Reservar. Calentar un sartén con un poco de aceite y sofreír la cebolla junto con el ajo hasta dorar. Luego, agregar los champiñones parís y dorar. Enseguida agregar los champiñones shiitake y al final los champiñones ostra. Condimentar con el Mix Pimientas Gourmet y sal a gusto. Agregar el Perejil Deshidratado Gourmet y Tomillo Gourmet. Reservar caliente. Condimentar los bifes de lomo vetado por ambos lados con abundante Mix de Pimientas Gourmet y sal. En un sartén a fuego alto poner la carne y sellar por todos lados. Poner los pedazos de carne al horno a 180ºC por unos minutos hasta obtener el punto de cocción deseado. Preparar el puré: Cortar las papas en pedazos del mismo tamaño. y ponerlos en una olla con agua y sal. El agua debe cubrir completamente las papas. Poner la olla al fuego y hervir hasta que las papas estén blandas. Escurrir y luego aplastarlas bien con ayuda de un tenedor. Agregar la mantequilla y revolver hasta que esté derretida. Agregar la leche de a poco, hasta conseguir la textura deseada. Finalmente agregar el Pesto Gourmet y revolver hasta integrar bien. Para el montaje poner los champiñones salteados como base en el centro de un plato plano. Cortar la carne en un ángulo de 45º y montar sobre los champiñones. Servir acompañado con el puré de albahaca.",d589e99c-ea83-11ed-9f22-a96d6180cd25
