uuid,title,ingredients,steps
e1809c22-0e76-44b4-83a6-b2b18f1416b1,Lemon Curd (Crema inglesa de limón),3 huevos 1 yema 100 gr. de mantequilla 200 gr. de azúcar 4 limones orgánicos 35 gr. de maicena* (opcional)  ," Lemon Curd (Crema inglesa de limón)  En una cacerola, batir todos los huevos con el azúcar.  Añadir el jugo de limón y la ralladura de uno finamente rallado, la mantequilla, una pizca de sal.  Cocinar a fuego medio-bajo, revolviendo siempre con un batidor, hasta que espese, en unos 15 minutos.  Transferir todo a un recipiente de vidrio, dejar enfriar, luego cubrir la crema con una película adhesiva para que la superficie no se seque.  Refrigerar y dejar reposar toda la noche antes de consumirla. Luego se puede conservar durante 10 días en la heladera.  Nota:  * La maicena permitirá obtener un Lemon Curd más ""sólido"". En la receta no se utilizó y la crema obtenida fue de una consistencia perfecta para rellenar una tarta (lemon pie)."
a8e17e22-5bfb-4d2b-98b4-584ab5c4bd0e,Mince pie,400 gr. de masa quebrada 300 gr. de pasas de uva 300 gr. de manzanas Granny Smith 250 gr. de bayas mixtas 250 gr. de azúcar morena 1 vaso de brandy 125 gr. de mantequilla 65 gr. de pieles de frutas confitada al gusto 1/2 limón sin tratar 1/2 naranja sin tratar 1/2 cdta. de canela molida 1 pizca de nuez moscada Azúcar en polvo al gusto Aceite de oliva al gusto  ," Mince pie  El mince pie navideño es una receta que contiene todos los sabores de la estación fría, ya que se prepara con una compota que se deja reposar durante un mes. Típico de la tradición anglosajona, es excelente para concluir un almuerzo de Navidad, pero también para un frío día de invierno.    Pelar las manzanas, cortarlas por la mitad y retirarles el corazón y las semillas, luego cortarlas en trozos pequeños. Pasarlos a un bol grande y añadir la ralladura de naranja y limón, las pieles confitadas, las bayas limpias, las pasas y la mantequilla cortada en trozos.  Disolver el azúcar y las especias en el brandy, luego espolvorear la fruta con la mezcla, revolver y dejar reposar durante la noche.  Para hacer las tartas, dividir la masa quebrada en 12 porciones. Separar cada porción en dos partes y estirarlas para formar dos discos, uno ligeramente más ancho que el otro.  Engrasar 12 moldes para muffins con un poco de aceite de oliva y usar el disco más grande para revestir el fondo y los bordes.  Precalentar el horno a 180 ° C y, mientras se espera a que alcance la temperatura, rellenar cada porción con una o dos cucharadas de la mezcla de frutas. Cerrar los dulces con el segundo disco de repostería sellando los bordes con los dedos y hornear unos 15 minutos.  Una vez listas, dejar enfriar las tartas y espolvorear con azúcar glas antes de servir.    Consejos:  Los tiempos de cocción dependen del tipo de horno y del grosor de la masa. Antes de sacar los dulces, esperar hasta que la superficie haya alcanzado un ligero dorado.  Si se prefiere, se puede hacer una sola tarta, dividiendo la masa en dos partes para obtener dos discos. Rellenar con la mezcla de frutas y proceder según la receta."
fe68dcdf-c3ee-4239-9856-aaa37eec3769,Pound cake,4 huevos 220 gr. de azúcar 220 gr. de harina 220 gr. de mantequilla 8 gr. de levadura en polvo para postres Ralladura de 1 limón Sal Azúcar glas  ," Pound cake  Batir los huevos con el azúcar y una pizca de sal hasta que la mezcla esté ligera y esponjosa. Agregar la harina tamizada y la levadura en polvo y revolver un poco más para mezclar, sin exagerar.  Agregar la ralladura de limón y la mantequilla derretida y fría vertiéndola lentamente y sin dejar de trabajar con el batidor. Cuando se haya obtenido una mezcla homogénea verterla en un molde de budín de 25 x 11 cm forrado con papel pergamino.  Hornear en horno precalentado a 170° durante unos 40-45 minutos o en cualquier caso hasta que un palillo clavado en el centro del bizcocho salga limpio. Retirar el budín del horno y dejar enfriar completamente antes de desmoldarlo. Espolvorear con azúcar glas al gusto y servir."
55e03278-ad14-4183-9b0e-0187c0b06b99,Pastel inglés huevos y panceta,"Para el relleno : 1 cda.de aceite de oliva 1 cebolla grande, finamente picada 1 diente de ajo machacado 200 gr. de tocino fresco cortado en cubitos 200 gr. de solomillo de cerdo cortado en cubos de aproximadamente 1,5 cm 5 huevos medianos 100 gr. de queso tipo Philadelphia 100 gr. de parmesano rallado 1 cda. de cebollino picado Sal y pimienta al gusto  Para la masa : 275 gr. de harina 1 pizca de sal 135 gr. de mantequilla fría en cubos 1 huevo batido mediano 1 cdita. de jugo de limón 3-2 cucharadas de agua fría 1 huevo batido para pincelar  "," Pastel inglés huevos y panceta  Para la masa, poner la sal y la harina en un tazón, agregar la mantequilla y mezclar con las yemas de los dedos o con una batidora hasta obtener una mezcla arenosa. Mezclar el huevo batido con jugo de limón y agua, agregar este líquido a las mezcla anterior y amasar muy rápido (no trabajar demasiado la masa, si es necesario agregar un poco de agua). Cuando la masa comience a amalgamarse, envolverla en una envoltura de plástico y ponerla en el refrigerador por aproximadamente 30 minutos.  Mientras tanto, calentar el aceite y agregar la cebolla y el ajo. Cocinar a fuego lento hasta que la cebolla se vuelva transparente. Agregar el tocino y el lomo, aumentar ligeramente el fuego y cocinar durante unos 10 minutos, revolviendo ocasionalmente hasta que los líquidos de la carne se hayan evaporado por completo. Dejar que se enfríe por completo.  Encender el horno a 200 ° C. Batir dos de los cinco huevos con el queso philadelphia, agregar el parmesano, cebollín, sal y pimienta. Luego agregar el tocino y el lomo enfriados.  Estirar dos tercios de la masa y cubrir el fondo y los bordes del molde, dejando que el exceso desborde.  Verter el relleno y con una cuchara hacer tres cuencos ligeros a una distancia regular; en cada cuenco agregar uno de los tres huevos restantes.  Estirar el último tercio de la masa en forma redonda y colocar el disco de pasta sobre el relleno.  Cerrar el pastel usando el exceso de masa en los lados, doblándolo sobre el disco superior y pellizcándolo con los dedos. Pincelar con el huevo batido.  Hornear y cocinar durante aproximadamente 50-55 minutos, esperar al menos 15 minutos después de retirarlos del horno antes de cortarlo. Es delicioso tanto caliente como frío"
869b0811-0ae6-46cb-94f7-6115f55a0277,Baked beans (frijoles horneados),1/2 kg de frijoles 1 cebolla 1 cda. de mostaza 1 cdta. de bicarbonato 4 cucharadas de azúcar 1 cda. de sal 200 gr. de tocino 1 vaso de melaza 1 cda. de pimienta  ," Baked beans (frijoles horneados)  Remojar los frijoles durante toda la noche. A la mañana siguiente, precalentar el horno a 160 grados; mientras tanto, llenar una olla a presión con agua y agregar el bicarbonato de sodio. Cuando el agua hierva, verter los frijoles en la olla. Después de 10 minutos de cocción, escurrir y reservar los frijoles.  Cortar el tocino en cubos y preparar una mezcla de melaza, mostaza, azúcar, sal y pimienta con tres vasos de agua caliente. Agregar a los frijoles. Cubrir la cacerola y llevarla al horno mínimo de cuatro a seis horas. Al término de la cocción llevar a la mesa y servir.    Consejos: Durante la cocción, verificar que los frijoles no queden secos; de vez en cuando, se puede agregar agua. Además, para disfrutar mejor este plato, se puede servir con rebanadas de pan o crutons o como guarnición de un plato de carne."
51b18a60-23db-47ed-9c4c-d90520351856,English Trifle,5 huevos 225 gr. de azúcar 75 gr. de harina 75 gr. de almidón 1 vaina de vainilla 400 gr. de fresas 70 gr. de azúcar glas 25 gr. de almidón de maíz 3 yemas 250 ml de leche 100 ml de nata batida azucarada  ," English Trifle  En primer lugar, preparar el bizcocho. Retirar las semillas de la vaina de vainilla haciendo una incisión a lo largo y raspándolas con la punta del cuchillo. Reservar la vaina.  Agregar las semillas a los huevos en el tazón de la batidora planetaria equipada con un batidor de alambre (o utilizar una batidora eléctrica) y coenzar a ensamblar. Agregar 150 gr. de azúcar poco a poco y, cuando haya obtenido una mezcla clara y esponjosa, apagar la máquina.  Incorporar la harina tamizada con el almidón y mezclar suavemente con una espátula para que se absorba sin bajar la mezcla.  Engrasar y enharinar un molde para hornear de 24 cm de diámetro y verter la mezcla. Cocer a 160 ° C durante 50 minutos. Retire del horno y deje que se enfríe completamente antes de continuar con la receta. Si lo desea, puede anticipar esta preparación el día anterior.  Ahora preparar la crema pastelera. En una cacerola, calentar la leche con la vaina de la vainilla (puede usarse la del bizcocho: será suficiente para darle sabor).  Por separado, batir las yemas con el azúcar restante, luego agregar el almidón de maíz. Cuando la leche esté caliente pero no hirviendo, retirar la vaina y verter la mezcla de huevo, revolviendo con un batidor. Dejar que la crema espese a fuego medio. Una vez que alcance la consistencia clásica, transferir a un tazón y cubrir con película en contacto.    Retirar el pecíolo de las fresas y cortarlas en cubos pequeños. Ponerlos a macerar por un par de horas con el azúcar glas, para que liberen el jugo. Al momento de utilizar las fresas, reservar el jugo.  Armar el trifle. En copas individuales o en un gran bol de cristal comenzar con una capa de bizcocho cortado en cubos de un centímetro que se humedecerán con el jugo liberado por las fresas, continar con las fresas, agregar copos de nata batida y finalmente la crema partelera. Repite todas las capas una vez más.  Nota: Recuerdar usar el jugo liberado de las fresas para remojar el bizcocho (alternativamente, puede usar fresas frescas y licor de cereza)."
d59d6f49-750a-47d9-bf9d-8c7f14329b0a,Ensalada de mariscos y lentejas,600 gr. de pulpo hervido 350 gr. de sardinas 260 gr. de calamares 200 gr. de lentejas pequeñas 12 mejillones limpios 12 almejas purgadas 6 filetes de salmonetes 1 cebolleta Menta aceite de oliva v. e. Sal  ," Ensalada de mariscos y lentejas  Hervir las lentejas en agua sin sal durante 25 minutos.  Limpiar los calamares y cortarlos en tiras; abrir las sardinas en libro, retirar el hueso y enrollarlas sobre sí mismas, dejando la piel en el exterior y sujetándolas con un palillo. Hacer abrir los mejillones y las almejas en una olla con un poco de aceite.  Cortar una cebolleta y cocinar en una sartén con 2 cucharadas de aceite por 2 minutos. Agregar las lentejas y revolver para darles sabor; espolvorear con el líquido filtrado de los mejillones y almejas, agregar una ramita de menta triturada y cocinar durante 2-3 minutos.  Saltear los rollos de sardinas; cortar los filetes de salmonetes por la mitad y agrega sal también. Colocarlos sobre las lentejas junto con los calamares y cocinar tapado durante 2 minutos; apagar y completar con el pulpo cortado en trozos pequeños y las conchas."
cd5e62e0-428c-4a38-aa10-2e6a8aff4c10,Steak and kidney pie,700 gr. de carne de ternera 200 gr. de riñón de ternera 2 cebollas 30 gr. de harina 800 ml de caldo de carne 2 cucharadas de salsa Worcester 1 o 2 discos de masa de hojaldre 1 huevo Mantequilla 3 cucharadas de aceite de oliva virgen extra Sal Pimienta  ," Steak and kidney pie  En una cacerola grande con aceite de oliva virgen extra, dorar la carne y el riñon cortados en cubos junto con el ajo durante sólo 5 minutos, luego retirar y reservar.  En la misma cacerola, poner las cebollas picadas y, tan pronto como comienzan a dorarse, agregar la carne espolvoreando con la harina; añadir el caldo caliente, revolver bien y dejar cocinar durante 1 hora a fuego bajo.  Transcurrido el tiempo, apagar el fuego, ajustar de sal y pimienta, completar con la salsa Worcester y deje enfriar.  Verter la preparación de la carne en una cazuela para horno de bordes altos engrasada y cubrirla con un disco de pasta; cortar el exceso de hojaldre con un cuchillo de cocina, luego pincelar la superficie con el huevo batido.  Ayudando con la punta del cuchillo pequeño realizar pequeños cortes en el centro de la superficie del pastel y cocinar en el horno ya caliente a 220 ° C durante 40 minutos.  Retirar el pastel del horno, dejar reposar durante unos minutos y servir caliente.      Notas: Cocinar la carne en una olla de llama moderada sin la tapa para que se mantenga tierna. Si se secara excesivamente mojar con 1 cucharada de caldo caliente.  Para cubrir el relleno también se puede utilizar pasta brisè.  Ideas y variantes: Pueden utilizarse en el armado también dos discos de hojaldre: el primer para tapizar el fondo de la cazuela, cubrir luego con la carne y tapar con el segundo disco."
57708f52-d5fa-4a7b-b5a7-371bdabf9450,Fish & Chips (pescado y patatas fritas),500 gr. de filetes de merluza 500 gr. de patatas amarillas 100 gr. de harina de trigo 1 vaso de cerveza negra 1 yema de huevo 1/2 cdta. de polvo de hornear Aceite de semillas 1 cda. de vinagre de malta  ," Fish & Chips (pescado y patatas fritas)  Lavar y limpiar a fondo el pescado, secarlo con papel de cocina y cortar en tiras. Pelar las patatas, cortarlas en bastones gruesos y dejarlas secar sobre un paño de algodón.  En un bol mezclar la harina con una pizca de sal. En otro recipiente, mezclar el polvo de hornear con el vinagre de malta. Mezclar y agregar a la mezcla la cerveza y la yema de huevo.    Ir agregando la harina hasta obtener una pasta. Asegúrarse de que la mezcla no resulte demasiado densa. En este caso, agregar agua con gas.  Calentar en una sartén con bordes altos una buena cantidad de aceite. Cuando se haya alcanzado la temperatura adecuada, freír las patatas, escurrirlas y mantenerlas al calor.    Remojar los filetes de bacalao en la pasta y colocarlos inmediatamente en el aceite caliente. Dejar cocinar durante tres minutos, revolviendo ocasionalmente. Cuando el pescado esté dorado, retirar de la sartén y absorber el exceso de aceite sobre papel de cocina.  Servir el pescado y patatas fritas acompañados con una cerveza oscura fría."
e047b140-7f0e-4107-b031-97a3c24f96a4,Battenberg cake,180 gr. de mantequilla 180 gr. de azúcar 3 huevos 1 cdta. de extracto de vainilla 180 gr. de harina 1 cdta. de polvo de hornear 2 cucharadas de leche 1 frasco de mermelada de albaricoque 250 gr. de mazapán Colorante para alimentos de color rojo  ," Battenberg cake  Batir en un bol la mantequilla con el azúcar hasta obtener una crema suave; añadir los huevos uno a la vez, integrándolos muy bien; a continuación, agregar la leche, la vainilla, la harina y el polvo de hornear tamizados juntos. Mezclar todos los ingredientes con una cuchara de madera.  Dividir la masa en dos cuencos y añadir colorante rojo a uno de ellas, para obtener una crema de color rosa.  Engrasar un molde para hornear compartimentado de 18 x 26 cm. aproximadamente; verter en cada compartimiento cada una de las mezclas para que se cocinan por separado (o utilizar dos moldes de tamaño apropiado); hornear a 180 ° C durante 40 minutos. Se deberán obtener dos bizcochos bajos y rectangulares. Desmoldar cuando estén fríos para que no se rompan.  Cortar cada base en dos a lo largo, para obtener 4 rectángulos de sección más o menos cuadrada. Untar con mermelada de albaricoque y armar el pastel: formar la base con una parte rosa y otra blanca y superponer las otras dos piezas, invirtiendo los colores para lograr el efecto de un tablero de ajedrez. Recordar untar con lamermelada cada cara que apoye sobre otra.  Estirar bien delgada la hoja de mazapán, untar toda la superficie del pastel con mermelada y cubrir con el mazapán haciéndolo adherir bien. Refrigerar una hora para que se seque, antes de servir.  Notas: Si no tiene una bandeja para hornear con compartimentos puede crear sencillamente dos compartimentos con dos hojas de horno adyacente que se unirán en el centro, para crear una división.  Ideas y variantes: puede reemplazarse el mazapán con pasta de azúcar, también de color y decorar el pastel a gusto"
a038a339-50dd-4364-b7c9-6d4a38cb98e8,Lemon curd o crema de limón,2 huevos 3 yemas de huevo 112 gr de azúcar 3 cdtas. de ralladura de limón 105 gr de jugo de limón 45 gr. de mantequilla  ," Lemon curd o crema de limón  Poner los huevos y las yemas en una cacerola de fondo grueso, añadir el azúcar y batir fuera del fuego, con un batidor de alambre.  Agregar el jugo de limón y la ralladura, mezclar y llevar sobre fuego medio, revolviendo siempre con el batidor. La crema estará lista cuando espese (debe velar el dorso de una cuchara). Tardará unos 10-15 minutos.  Apagar el fuego y añadir la mantequilla, muy fría un trocito a la vez, sin dejar de revolver.  Cuando toda la mantequilla esté integrada y el lemon curd esté brillante, verter la crema en un frasco, y dejar enfriar.  Cuando la crema de limón esté fría, guardarla en el refrigerador hasta una semana. Si va a consumirla inmediatamente, vuélquela en un recipiente y cúbrala con papel plástico, para que no se forme una película en la superficie."
7055fb22-445b-4fb0-a557-1a4fc722cbba,Simnel cake,"Para decorar 450 gr. de pasta de almendras (también llamada Mazapán) 3 cucharadas de mermelada de albaricoque 1 huevo ligeramente batido Huevitos de azúcar o de chocolate , o figurillas de Pascua, como gallinitas, corderos, o incluso flores comestibles como violetas, prímulas y rosas.  Para el bizcocho 175 gr. de azúcar 175 gr. mantequilla blanda 175 gr. de harina leudante 3 huevos 25 gr. harina de almendras 2 cucharadas de leche 100 gr. de pasas 100 gr. de cerezas descarozadas confitadas, cortadas en 4 100 gr. de albaricoques secos picados 100 gr. de raíz de jengibre , finamente picada 1 cdta. de polvo de especias mixtas 2 cucharadas de jengibre molido  "," Simnel cake  Precaliente el horno a 160 grados.  Engrase un molde para hornear redondo con un diámetro de 20 cm., cubriendo el fondo con papel pergamino, tambien engrasado.  Ponga todos los ingredientes para el pastel en un tazón grande y batir todo bien hasta que la mezcla esté suave.  Verter la mitad de la mezcla en el molde y nivelarlo bien.  Tomar un tercio de la pasta de almendras y extenderla en un círculo del mismo diámetro del molde, apoyarlo suavemente sobre la masa y cubrir con el resto de la preparación, nivelando de nuevo cuidadosamente.  Hornear durante una hora y tres cuartos a dos horas o hasta que la torta esté dorada y firme en el centro. Si se dorara demasiado, cubrir con papel de aluminio.  Deje que el pastel se enfríe desmoldar sobre una rejilla de alambre.  Cuando el pastel esté completamente frío, extender la mitad de la pasta de almendras restante en un círculo del diámetro de la torta o un poco más.  Pincelar la parte superior del pastel con mermelada de albaricoques y apoyar encima el círculo de pasta de almendras. Ondular un poco los bordes de pasta de almendras.  Hacer 11 bolitas con el resto de la pasta de almendras y acomodarlas en el borde del pastel.  Pincelar todo con huevo batido y llevar unos mi nutos bajo el grill caliente, girando el pastel para que se dore de manera uniforme, tabién puede utilizarse un soplete de cocina.  Decorar a gusto con los huevitos, figuras o flores, de azúcar o chocolate."
8c11de80-749c-439b-b9fe-ec20b97013e0,Ensalada de coles (coleslaw),Para el aderezo : 1 huevo 1 1 cda.de vinagre de vino blanco 2 cucharadas (de té) de alcaparras 1 pocillo de aceite vegetal Sal y pimienta negra a gusto  ," Ensalada de coles (coleslaw)  En un mixer o licuadora, coloque el huevo, agregue vinagre, sal y las alcaparras, procese hasta unir. Con el motor en funcionamiento, añada el aceite de a poco, en forma de hilo.  Corte la col al medio, retire el centro duro y corte las hojas en finas tiras (puede ayudarse con una mandolina). Pele las zanahorias y rállels; lave los rabanitos y córtelosen rodajas muy finas.    Coloque la col picada en una ensaladera, añada la zanahoria rallada y las rodajas de rabanitos; agregue la cebolla de verdeo picada bien pequeño y el perejil picado.    Cubra la ensalada de col con el aderezo preparado anteriormente y termine con pimienta negra recién molida."
f6ee9092-2477-4201-81f7-6d1fbb07a700,Mince Pies,"Para el relleno (mincemeat) : 200 gr. de manzanas sin pelar, cortadas en cubos pequeños 110 gr. de mantequilla 300 gr. de uvas pasas surtidas (negras, sultanas, de Corinto) 100 gr. de cáscara confitada de naranja 150 gr. de azúcar moreno Ralladuras y jugos de 1 naranja y 1 limón 25 gr. de almendras picadas grueso 2 cdtas. de especias variadas 1/4 de cdta. de canela 1/4 de cdta. de nuez moscada 3 cucharadas de brandy  Para la masa : 275 gr. de harina 25 gr. de almendras blanqueadas 175 gr. de mantequilla 75 gr. de azúcar Ralladura de medio limón 1 yema de huevo 3 cucharadas de leche Mantequilla y harina para los moldes  "," Mince Pies  Para el relleno, poner todos los ingredientes, menos el brandy en un bol grande, remover y mezclar todo muy bien. Cubrir el cuenco con un paño de cocina límpio y dejar 12 horas en un lugar fresco para que así se combinen los sabores.  Precalentar el horno a 120 ºC cubrir el cuenco con papel para horno y poner en el horno unas 3 horas. Al retirar del horno parecerá que la mezcla está un poco líquida, pero cuando la mantequilla se haya enfriado, cobrará cuerpo. Remover de vez en cuando.  Cuando el mincemeat esté frío volver a mezclar y añadir el brandy.  Preparar la masa. Para ello, picar las almendras en el vaso del mixero y onerlas en un bol junto con la harina cernida; agregar la mantequilla ablandada a temperatura ambiente y mezclar bien hasta obtener una masa suave y homogénea.  A continuación, añadir el azúcar, la ralladura de limón y la yema de huevo, ligeramente batida con la leche; amasar durante unos minutos y formar una bollo; envolverlo en una hoja de papel film y dejarlo reposar en la nevera durante unos 30 minutos.  Pasado ese tiempo, sobre una superficie ligeramente enharinada extender la masa con la ayuda de un rodillo, hasta obtener una lámina delgada, de 2 mm o 3 mm de espesor.  Con la ayuda de un cortapastas, cortar 24 discos y forrar con ellos moldes para tartaletas con un diámetro de 4-5 cm, engrasados y enharinados.  Poner en el centro de cada tartaleta una cucharada de relleno (mincemeat) y con las manos moldear los bordes de la masa, dándoles la forma de una flor.    Hornee a 200° C durante 15 minutos. etirar los pasteles del horno, distribuirlos en una bandeja, espolvorear con azúcar glas y servir calientes o tibios.  Notas: El mincemeat puede prepararse con antelación y guardarse en la nevera, en frascos esterilizados hasta el momento de utilizar."
5b125016-847a-4ed8-a15f-cb115cdb29c0,Cottage Pie (pastel de carne y patatas),Para el puré : 1 kg. de patatas 120 gr. mantequilla 125 ml. de nata Sal y pimienta al gusto  Para el relleno : 5 cl. aceite de oliva 500 gr. de carne picada 3 o 4 chalotas grandes 4 ramitas de tomillo fresco 2 cucharadas de pasta de tomate 1 cda. de harina 1 vaso de vino tinto 4 dl. de caldo de carne Salsa inglesa al gusto sal y pimienta al gusto  ," Cottage Pie (pastel de carne y patatas)  En una sartén con un poco de aceite caliente, dorar por tandas la carne molida unos 5 minutos; repetir hasta terminar con toda la carne (se cocina de esta manera porque si se pone toda la carne junta, comenzará a soltar jugo y terminará hervida).  En otra sartén a fuego lento, saltear las chalotas picadas y el tomillo durante 2-3 minutos, a continuación, agregar la pasta de tomate disuelta en un poco de agua, cocinar por otro minuto, y agregar la carne dorada.  Deglasar con vino tinto la sartén utilizada para cocinar la carne, disolviendo bien los jugos de cocción. Cocinar unos minutos o hasta que el vino se haya reducido a la mitad.  Agregar el vino y el caldo a la sartén con la carne y cocinar durante ¾ de hora, al final, tendrá que obtener una preparación no demasiado húmeda.  Sazone con sal, y unas gotas de salsa Worcestershire, y mantener el calor.  Mientras tanto, hervir las patatas, y precalentar el grill del horno.  Reducir las patatas hervidas a puré, agregar la mantequilla y la nata y batir hasta obtener una mezcla homogénea. Sazone con sal y pimienta.  Verter la carne en una fuente de horno, y utilizando una manga pastelera, cubrir con el puré. Llevar la fuente bajo el grill durante 8-10 minutos, o hasta que se haya formado una bonita corteza crujiente.  Sirva inmediatamente mientras todavía está caliente."
d02c41b8-7ca1-42b6-a31b-a09d67ad15e1,Brótola a la mostaza,6 filetes de brótola de 200 gr. c/u 50 grs. de mantequilla 3 cucharadas de aceite de oliva 1/2 vaso de vino blanco seco 2 cucharadas de vino marsala seco 6 hojas de salvia 1 cdta. de mostaza Jugo de 1 limón 3 cucharadas de harina Sal y pimienta  ," Brótola a la mostaza  Lavar en agua y limón los filetes de brótola. Secarlos bien antes de enharinarlos.  En una sartén muy ancha calentar la mantequilla y el aceite y poner los filetes de brótola enharinarlos. Dorarlos de ambos lados ayudándose con una paleta para no romperlos.  Para la salsa, mezclar el vino blanco, el marsala, el jugo de limón y diluir en la misma salsa la cdta. de mostaza. Reducir la salsa y controlar la sal y los sabores antes de apagar el fuego.  Servir los filetes de brótola en una fuente para pescado, decorando con rodajas de limón, tomates y hojas de lechuga."
bafedde9-af74-404f-a7ea-dad930f5f2fa,Buttermilk scones,240 gr. de harina leudante 2 cdtas. de polvo de hornear 50 gr. de azúcar 1 pizca de sal 60 gr. de mantequilla fría 90 gr. de yogur natural 90 cc de leche 60 gr. de pasas de uva Nata doble Mermelada de naranjas para servir  ," Buttermilk scones  Colocar en un bol la harina junto con el polvo de hornear, azúcar, sal y mantequilla. Trabajár con las manos hasta lograr un arenado.  Hacer un hueco en el centro y agregar la leche y el yogur. Unir la masa, sin amasar, y agregar las pasas. Darle forma rectangular; tiene que quedar de 1 y 1/2 cm. de alto. Dejar descansar 20 minutos en la heladera.  Cortar discos de 3 a 4 cm. de diámetro y acomodar sobre una placa enmantequillada. Pintar la superficie con una yema mezclada con un poquito de leche y cocinar en horno moderado/alto (180° C) durante 15 minutos aproximadamente.  Servir los scones con la nata doble batida y la mermelada de naranjas."
9cddf847-a202-4fc6-b771-b0bbdd03384d,Bakewell tart,Para la cubierta : 200 gr. de mantequilla pomada 200 gr. de azúcar 2 nuevos 200 gr. de almendras molidas 50 gr. de harina 1/2 cdta. de polvo de hornear  Para la confitura de fresas : 300 gr. de fresas 150 gr. de azúcar.  Para la masa : 250 gr. de harina 120 gr. de mantequilla fría 1 huevo 80 gr. de azúcar impalpable  ," Bakewell tart  Para hacer la masa, arenar la harina junto con la mantequilla fría y el azúcar. Agregar el huevo y unir la masa hasta lograr un bollo tierno. Envolver en film y dejar descansar 1 hora en la heladera.  Estirar luego con la ayuda de un palote y harina extra y forrar un molde de 24 cm de diámetro. Pinchar la masa y llevar nuevamente a la heladera.  Para preparar la confitura, lavar y cortar en pedacitos pequeños las fresas, dejar macerando con el azúcar durante 1 hora en una cacerolita y luego cocinar durante 20' a 30' minutos a fuego suave, dependiendo de la madurez de la fruta, hasta lograr un punto de almíbar tipo mermelada. Retirar del fuego y dejar enfriar.  Untar la masa de tarta con la confitura fría y reservar en la heladera.  Para la cubierta, trabajar la mantequilla blanda junto con el azúcar hasta lograr una crema. Agregar los huevos de a uno e incorporar los ingredientes secos.  Mezclar y distribuir sobre la confitura de fresas, llegando hasta los bordes.  Cocinar en horno medio, a 170° C, de 30 a 40 minutos, hasta que la superficie esté firme y dorada."
2c266de4-91d5-4510-b3dd-2a561d82a41f,Cookies de chocolate, 100 gr. de  1 taza de  1 huevo  60 gr. de  1/2 cdta. de extracto de vainilla  1/2 taza de nueces picadas  2 tazas de  3 cucharadas de 100 gr. de margarina 1 taza de azúcar rubia 1 huevo 60 gr. de chocolate amargo 1/2 cdta. de extracto de vainilla 1/2 taza de nueces picadas 2 tazas de harina leudante 3 cucharadas de leche  ," Cookies de chocolate Trabajar la margarina con el azúcar hasta hacerla cremosa y lisa. Añadir el huevo y batir bien.    Derretir el chocolate y agregarlo, con la vainilla. Picar las nueces y añadirlas también.    Cernir la harina y agregarla, alternando con la leche. Hacer rollos con la masa, envolverlos en papel mantequilla y poner a enfríar durante toda la noche o durante varias horas.    Desenvolver los rollos, cortarlos en rodajas finas y acomodarlas en una chapa de horno sin engrasar. Cocinar a borne caliente, durante 10 minutos."
95df1916-63e1-4538-b662-0713b3367fa4,English muffins, 30 gr. de  2 cucharadas de azúcar  1 cda. de agua tibia  1 y 1/2 taza de  1/4 de taza de  1 cdta. de sal  6 tazas de 30 gr. de levadura de cerveza 2 cucharadas de azúcar 1 cda. de agua tibia 1 y 1/2 taza de leche 1/4 de taza de margarina derretida 1 cdta. de sal 6 tazas de harina  ," English muffins Ablandar la levadura junta con el azúcar en el agua tibia. Añadir la leche hervida y tibia. Agregar la margarina derretida, sal y 3 tazas de harina.    Batir hasta hacer una masa lisa; luego incorporar el resto de harina y amasar hasta tener una masa lisa y elástica, ponerla en un bol engrasado, tapar y dejar levar en lugar templado hasta que doble el volumen.    Estirar la masa de unos 16 mm de grosor y cortar medallones de.75 mm de diametro. Taparlos y dejarlos levar nuevamente hasta que la masa se haga liviana al tocarla.    Poner los muffins en una chapa de horno engrasada y cocinarlos en horno bastante caliente, durante unos 15 minutos, o hasta que estén cocidos."
ab0c123e-b486-4a95-8876-9758787534dc,Hígado a la inglesa," 4 bifes de hígado cortado en tiras, sin la membrana  3 cebollas picadas  8 fetas de panceta ahumada cortadas en tiras  1 hoja de laurel  1/2 vaso de  1 cda. de manteca  Sal  Pimienta 4 bifes de hígado cortado en tiras, sin la membrana 3 cebollas picadas 8 fetas de panceta ahumada cortadas en tiras 1 hoja de laurel 1/2 vaso de cerveza blanca 1 cda. de manteca Sal  "," Hígado a la inglesa En una sartén derrita 1/2 cda. de manteca y dore los trozos de hígado hasta que estén parejos. Retire y mantenga al calor.    Con el resto de manteca y el laurel dore la panceta, luego agregue la cebolla. Cuando este totalmente transparente, incorpore el hígado con el jugo, luego la cerveza, lleve a ebullición y agregue sal y pimienta.    Sirva con arroz blanco."
5acf75fb-9c9a-4e10-9476-1f719352f2a9,Syllabub, 80 cc de jerez  60 cc de cognac  60 cc de jugo de limón  75gr. de  400 gr. de crema de leche  Nuez moscada rallada 80 cc de jerez 60 cc de cognac 60 cc de jugo de limón 75gr. de azúcar impalpable 400 gr. de crema de leche Nuez moscada rallada  ," Syllabub En un perol mezcle el jerez, el cognac y el jugo de limón. Agréguele la crema y coloque el perol a baño María invertido.    Añada el azúcar. Con un batidor, bata hasta que se formen picos.    Reparta la mezcla en copas y deje enfriar 3 horas. Espolvoree con nuez moscada antes de servir."
